Month;Year;Customer_Age;Age_Group;Age_Group_NUMBER;Customer_Gender;Country;Product_Category;Order_Quantity;Unit_Cost;Unit_Price;Profit;Cost;Revenue
November;2018;32;Young Adults (25-34);1;F;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
November;2018;32;Young Adults (25-34);1;M;canada;Bikes;1;1482.00;2384.00;902.00;1482.00;2384.00
November;2018;33;Young Adults (25-34);1;F;United States;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
November;2018;36;Adults (35-64);1;F;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
November;2018;38;Adults (35-64);1;M;United Kingdom;Accessories;1;2.00;5.00;3.00;2.00;5.00
November;2018;38;Adults (35-64);1;M;United Kingdom;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
November;2018;38;Adults (35-64);1;F;Germany;Bikes;1;461.00;742.00;281.00;461.00;742.00
November;2018;39;Adults (35-64);1;F;United Kingdom;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
November;2018;39;Adults (35-64);1;M;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
November;2018;40;Adults (35-64);1;F;United Kingdom;Bikes;1;1912.00;3400.00;1488.00;1912.00;3400.00
November;2018;40;Adults (35-64);1;M;Germany;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
November;2018;40;Adults (35-64);1;M;Australia;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
November;2018;40;Adults (35-64);1;F;United Kingdom;Accessories;1;2.00;5.00;3.00;2.00;5.00
November;2018;43;Adults (35-64);1;M;Australia;Bikes;1;487.00;783.00;296.00;487.00;783.00
November;2018;43;Adults (35-64);1;F;United States;Accessories;1;1.00;2.00;1.00;1.00;2.00
November;2018;18;Youth (<25);1;F;United States;Accessories;30;11.00;30.00;570.00;330.00;900.00
November;2018;34;Young Adults (25-34);1;F;canada;Accessories;30;2.00;5.00;90.00;60.00;150.00
November;2018;43;Adults (35-64);1;M;canada;Accessories;29;13.00;35.00;638.00;377.00;1015.00
November;2018;49;Adults (35-64);1;F;France;Accessories;29;1.00;4.00;87.00;29.00;116.00
November;2018;59;Adults (35-64);1;M;United States;Accessories;29;8.00;21.00;377.00;232.00;609.00
November;2018;29;Young Adults (25-34);1;F;United Kingdom;Accessories;28;13.00;35.00;616.00;364.00;980.00
November;2018;39;Adults (35-64);1;M;Australia;Accessories;27;3.00;8.00;135.00;81.00;216.00
November;2018;23;Youth (<25);1;M;canada;Accessories;26;2.00;5.00;78.00;52.00;130.00
November;2018;31;Young Adults (25-34);1;F;United Kingdom;Accessories;26;1.00;2.00;26.00;26.00;52.00
November;2018;34;Young Adults (25-34);1;M;United States;Clothing;26;7.00;9.00;52.00;182.00;234.00
November;2018;19;Youth (<25);1;M;canada;Accessories;25;1.00;2.00;25.00;25.00;50.00
November;2018;53;Adults (35-64);1;F;Germany;Accessories;25;13.00;35.00;550.00;325.00;875.00
November;2018;23;Youth (<25);1;M;United Kingdom;Clothing;24;7.00;9.00;48.00;168.00;216.00
November;2018;34;Young Adults (25-34);1;M;United States;Accessories;24;1.00;2.00;24.00;24.00;48.00
November;2018;45;Adults (35-64);1;F;United Kingdom;Clothing;23;26.00;70.00;1012.00;598.00;1610.00
November;2018;26;Young Adults (25-34);1;M;canada;Clothing;22;9.00;24.00;330.00;198.00;528.00
November;2018;26;Young Adults (25-34);1;M;canada;Accessories;21;4.00;10.00;126.00;84.00;210.00
November;2018;27;Young Adults (25-34);1;F;Australia;Accessories;21;2.00;5.00;63.00;42.00;105.00
November;2018;34;Young Adults (25-34);1;F;canada;Accessories;21;2.00;5.00;63.00;42.00;105.00
November;2018;27;Young Adults (25-34);1;F;Australia;Accessories;20;2.00;5.00;60.00;40.00;100.00
November;2018;17;Youth (<25);1;F;United States;Accessories;19;13.00;35.00;418.00;247.00;665.00
November;2018;33;Young Adults (25-34);1;F;United States;Clothing;19;7.00;9.00;38.00;133.00;171.00
November;2018;42;Adults (35-64);1;M;Australia;Accessories;19;21.00;55.00;646.00;399.00;1045.00
November;2018;30;Young Adults (25-34);1;M;United States;Accessories;17;2.00;5.00;51.00;34.00;85.00
November;2018;43;Adults (35-64);1;F;United Kingdom;Accessories;17;2.00;5.00;51.00;34.00;85.00
November;2018;38;Adults (35-64);1;M;United States;Accessories;16;2.00;5.00;48.00;32.00;80.00
November;2018;42;Adults (35-64);1;M;Australia;Clothing;16;42.00;54.00;192.00;672.00;864.00
November;2018;54;Adults (35-64);1;M;United States;Accessories;16;2.00;5.00;48.00;32.00;80.00
November;2018;59;Adults (35-64);1;F;United States;Accessories;16;1.00;2.00;16.00;16.00;32.00
November;2018;29;Young Adults (25-34);1;F;United Kingdom;Accessories;15;13.00;35.00;330.00;195.00;525.00
November;2018;32;Young Adults (25-34);1;F;United States;Accessories;15;2.00;5.00;45.00;30.00;75.00
November;2018;34;Young Adults (25-34);1;M;United States;Accessories;15;1.00;2.00;15.00;15.00;30.00
November;2018;39;Adults (35-64);1;M;Australia;Accessories;15;21.00;55.00;510.00;315.00;825.00
November;2018;21;Youth (<25);1;F;United States;Clothing;14;3.00;9.00;84.00;42.00;126.00
November;2018;38;Adults (35-64);1;M;United States;Accessories;14;2.00;5.00;42.00;28.00;70.00
November;2018;59;Adults (35-64);1;M;United States;Accessories;14;2.00;5.00;42.00;28.00;70.00
November;2018;23;Youth (<25);1;M;canada;Clothing;13;42.00;54.00;156.00;546.00;702.00
November;2018;31;Young Adults (25-34);1;F;United Kingdom;Accessories;13;1.00;2.00;13.00;13.00;26.00
November;2018;33;Young Adults (25-34);1;M;Australia;Clothing;13;38.00;50.00;156.00;494.00;650.00
November;2018;53;Adults (35-64);1;F;Germany;Accessories;13;1.00;4.00;39.00;13.00;52.00
November;2018;54;Adults (35-64);1;M;United States;Accessories;13;2.00;5.00;39.00;26.00;65.00
November;2018;45;Adults (35-64);1;F;United Kingdom;Clothing;12;9.00;24.00;180.00;108.00;288.00
November;2018;27;Young Adults (25-34);1;M;United States;Accessories;11;1.00;2.00;11.00;11.00;22.00
November;2018;31;Young Adults (25-34);1;F;United Kingdom;Accessories;11;1.00;2.00;11.00;11.00;22.00
November;2018;50;Adults (35-64);1;F;United States;Accessories;11;2.00;5.00;33.00;22.00;55.00
November;2018;51;Adults (35-64);1;F;United States;Clothing;11;26.00;70.00;484.00;286.00;770.00
November;2018;34;Young Adults (25-34);1;F;United States;Clothing;10;38.00;50.00;120.00;380.00;500.00
November;2018;43;Adults (35-64);1;F;United Kingdom;Clothing;10;38.00;50.00;120.00;380.00;500.00
November;2018;24;Youth (<25);1;M;canada;Clothing;9;24.00;64.00;360.00;216.00;576.00
November;2018;68;Seniors (64+);1;F;France;Accessories;9;2.00;5.00;27.00;18.00;45.00
November;2018;19;Youth (<25);1;M;canada;Clothing;8;38.00;50.00;96.00;304.00;400.00
November;2018;26;Young Adults (25-34);1;M;canada;Accessories;8;4.00;10.00;48.00;32.00;80.00
November;2018;30;Young Adults (25-34);1;M;United States;Accessories;7;13.00;35.00;154.00;91.00;245.00
November;2018;38;Adults (35-64);1;M;United States;Clothing;7;24.00;64.00;280.00;168.00;448.00
November;2018;19;Youth (<25);1;M;canada;Accessories;6;1.00;2.00;6.00;6.00;12.00
November;2018;21;Youth (<25);1;F;canada;Accessories;6;2.00;5.00;18.00;12.00;30.00
November;2018;24;Youth (<25);1;M;canada;Accessories;6;4.00;10.00;36.00;24.00;60.00
November;2018;21;Youth (<25);1;F;canada;Clothing;5;24.00;64.00;200.00;120.00;320.00
November;2018;24;Youth (<25);1;M;canada;Accessories;5;4.00;10.00;30.00;20.00;50.00
November;2018;33;Young Adults (25-34);1;F;United States;Clothing;5;38.00;50.00;60.00;190.00;250.00
November;2018;59;Adults (35-64);1;M;United States;Accessories;5;2.00;5.00;15.00;10.00;25.00
November;2018;21;Youth (<25);1;F;canada;Accessories;4;2.00;5.00;12.00;8.00;20.00
November;2018;21;Youth (<25);1;F;United States;Clothing;4;26.00;70.00;176.00;104.00;280.00
November;2018;37;Adults (35-64);1;F;United States;Clothing;4;3.00;9.00;24.00;12.00;36.00
November;2018;50;Adults (35-64);1;F;United States;Accessories;4;2.00;5.00;12.00;8.00;20.00
November;2018;27;Young Adults (25-34);1;F;Australia;Clothing;3;9.00;24.00;45.00;27.00;72.00
November;2018;26;Young Adults (25-34);1;F;France;Clothing;2;42.00;54.00;24.00;84.00;108.00
November;2018;17;Youth (<25);1;F;United States;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
November;2018;23;Youth (<25);1;M;United Kingdom;Bikes;1;1482.00;2384.00;902.00;1482.00;2384.00
November;2018;24;Youth (<25);1;M;canada;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
November;2018;26;Young Adults (25-34);1;M;canada;Accessories;1;13.00;35.00;22.00;13.00;35.00
November;2018;26;Young Adults (25-34);1;F;France;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
November;2018;26;Young Adults (25-34);1;F;France;Bikes;1;1519.00;2443.00;924.00;1519.00;2443.00
November;2018;27;Young Adults (25-34);1;F;canada;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
November;2018;27;Young Adults (25-34);1;F;Australia;Bikes;1;487.00;783.00;296.00;487.00;783.00
November;2018;27;Young Adults (25-34);1;M;United States;Accessories;1;1.00;2.00;1.00;1.00;2.00
November;2018;31;Young Adults (25-34);1;F;United Kingdom;Bikes;1;344.00;540.00;196.00;344.00;540.00
November;2018;33;Young Adults (25-34);1;M;Australia;Accessories;1;21.00;55.00;34.00;21.00;55.00
November;2018;33;Young Adults (25-34);1;F;United States;Bikes;1;344.00;540.00;196.00;344.00;540.00
November;2018;37;Adults (35-64);1;F;United States;Bikes;1;1482.00;2384.00;902.00;1482.00;2384.00
November;2018;38;Adults (35-64);1;M;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
November;2018;39;Adults (35-64);1;M;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
November;2018;42;Adults (35-64);1;M;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
November;2018;43;Adults (35-64);1;M;canada;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
November;2018;43;Adults (35-64);1;F;United Kingdom;Bikes;1;344.00;540.00;196.00;344.00;540.00
November;2018;49;Adults (35-64);1;F;France;Accessories;1;1.00;4.00;3.00;1.00;4.00
November;2018;51;Adults (35-64);1;F;France;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
November;2018;59;Adults (35-64);1;F;United States;Bikes;1;344.00;540.00;196.00;344.00;540.00
November;2018;59;Adults (35-64);1;M;United States;Bikes;1;344.00;540.00;196.00;344.00;540.00
November;2018;31;Young Adults (25-34);1;F;United States;Accessories;30;13.00;35.00;660.00;390.00;1050.00
November;2018;44;Adults (35-64);1;F;United States;Clothing;30;9.00;24.00;450.00;270.00;720.00
November;2018;27;Young Adults (25-34);1;F;France;Accessories;29;2.00;5.00;87.00;58.00;145.00
November;2018;29;Young Adults (25-34);1;M;canada;Accessories;29;1.00;2.00;29.00;29.00;58.00
November;2018;35;Adults (35-64);1;M;Australia;Accessories;29;13.00;35.00;638.00;377.00;1015.00
November;2018;55;Adults (35-64);1;F;United States;Accessories;29;2.00;5.00;87.00;58.00;145.00
November;2018;59;Adults (35-64);1;F;Australia;Accessories;29;2.00;5.00;87.00;58.00;145.00
November;2018;62;Adults (35-64);1;F;United States;Accessories;29;13.00;35.00;638.00;377.00;1015.00
November;2018;18;Youth (<25);1;F;United States;Accessories;28;13.00;35.00;616.00;364.00;980.00
November;2018;31;Young Adults (25-34);1;M;canada;Accessories;28;1.00;4.00;84.00;28.00;112.00
November;2018;42;Adults (35-64);1;M;United States;Clothing;28;9.00;24.00;420.00;252.00;672.00
November;2018;46;Adults (35-64);1;F;Australia;Accessories;28;13.00;35.00;616.00;364.00;980.00
November;2018;18;Youth (<25);1;F;Australia;Accessories;27;8.00;21.00;351.00;216.00;567.00
November;2018;24;Youth (<25);1;M;France;Accessories;27;1.00;2.00;27.00;27.00;54.00
November;2018;41;Adults (35-64);1;M;canada;Accessories;27;2.00;5.00;81.00;54.00;135.00
November;2018;51;Adults (35-64);1;F;United States;Accessories;27;2.00;5.00;81.00;54.00;135.00
November;2018;27;Young Adults (25-34);1;F;Australia;Clothing;26;7.00;9.00;52.00;182.00;234.00
November;2018;31;Young Adults (25-34);1;M;canada;Accessories;26;1.00;4.00;78.00;26.00;104.00
November;2018;33;Young Adults (25-34);1;F;United States;Clothing;26;24.00;64.00;1040.00;624.00;1664.00
November;2018;42;Adults (35-64);1;M;canada;Accessories;26;2.00;5.00;78.00;52.00;130.00
November;2018;44;Adults (35-64);1;F;United States;Accessories;26;13.00;35.00;572.00;338.00;910.00
November;2018;19;Youth (<25);1;M;United States;Accessories;25;2.00;5.00;75.00;50.00;125.00
November;2018;42;Adults (35-64);1;M;United States;Accessories;25;2.00;5.00;75.00;50.00;125.00
November;2018;23;Youth (<25);1;M;Australia;Accessories;24;1.00;2.00;24.00;24.00;48.00
November;2018;28;Young Adults (25-34);1;F;Germany;Accessories;24;2.00;5.00;72.00;48.00;120.00
November;2018;28;Young Adults (25-34);1;F;Australia;Accessories;24;13.00;35.00;528.00;312.00;840.00
November;2018;35;Adults (35-64);1;F;canada;Accessories;24;13.00;35.00;528.00;312.00;840.00
November;2018;48;Adults (35-64);1;F;United States;Accessories;24;2.00;5.00;72.00;48.00;120.00
November;2018;51;Adults (35-64);1;F;Australia;Clothing;24;42.00;54.00;288.00;1008.00;1296.00
November;2018;59;Adults (35-64);1;M;United States;Accessories;24;1.00;2.00;24.00;24.00;48.00
November;2018;24;Youth (<25);1;M;France;Accessories;23;1.00;2.00;23.00;23.00;46.00
November;2018;24;Youth (<25);1;F;France;Accessories;23;2.00;5.00;69.00;46.00;115.00
November;2018;35;Adults (35-64);1;M;Australia;Accessories;23;3.00;9.00;138.00;69.00;207.00
November;2018;37;Adults (35-64);1;F;Germany;Accessories;23;3.00;9.00;138.00;69.00;207.00
November;2018;38;Adults (35-64);1;M;United States;Clothing;23;42.00;54.00;276.00;966.00;1242.00
November;2018;51;Adults (35-64);1;F;Australia;Accessories;23;2.00;5.00;69.00;46.00;115.00
November;2018;19;Youth (<25);1;M;United States;Accessories;22;13.00;35.00;484.00;286.00;770.00
November;2018;37;Adults (35-64);1;F;United States;Clothing;22;38.00;50.00;264.00;836.00;1100.00
November;2018;41;Adults (35-64);1;M;canada;Accessories;22;2.00;5.00;66.00;44.00;110.00
November;2018;44;Adults (35-64);1;F;United States;Accessories;22;1.00;2.00;22.00;22.00;44.00
November;2018;27;Young Adults (25-34);1;F;Australia;Clothing;21;26.00;70.00;924.00;546.00;1470.00
November;2018;31;Young Adults (25-34);1;F;France;Accessories;21;2.00;5.00;63.00;42.00;105.00
November;2018;41;Adults (35-64);1;F;United States;Accessories;21;2.00;5.00;63.00;42.00;105.00
November;2018;59;Adults (35-64);1;F;Australia;Accessories;19;2.00;5.00;57.00;38.00;95.00
November;2018;22;Youth (<25);1;F;United States;Accessories;18;8.00;21.00;234.00;144.00;378.00
November;2018;24;Youth (<25);1;F;France;Accessories;18;2.00;5.00;54.00;36.00;90.00
November;2018;19;Youth (<25);1;F;Australia;Clothing;17;9.00;24.00;255.00;153.00;408.00
November;2018;35;Adults (35-64);1;F;canada;Accessories;17;4.00;10.00;102.00;68.00;170.00
November;2018;37;Adults (35-64);1;M;United States;Accessories;17;8.00;22.00;238.00;136.00;374.00
November;2018;44;Adults (35-64);1;M;Australia;Accessories;17;2.00;5.00;51.00;34.00;85.00
November;2018;47;Adults (35-64);1;M;Germany;Accessories;17;13.00;35.00;374.00;221.00;595.00
November;2018;25;Young Adults (25-34);1;M;Australia;Accessories;16;1.00;4.00;48.00;16.00;64.00
November;2018;33;Young Adults (25-34);1;M;Australia;Accessories;16;2.00;5.00;48.00;32.00;80.00
November;2018;51;Adults (35-64);1;F;United States;Accessories;16;2.00;5.00;48.00;32.00;80.00
November;2018;37;Adults (35-64);1;F;Germany;Accessories;15;13.00;35.00;330.00;195.00;525.00
November;2018;27;Young Adults (25-34);1;F;Australia;Accessories;14;1.00;2.00;14.00;14.00;28.00
November;2018;31;Young Adults (25-34);1;M;canada;Accessories;14;8.00;22.00;196.00;112.00;308.00
November;2018;33;Young Adults (25-34);1;M;canada;Clothing;14;26.00;70.00;616.00;364.00;980.00
November;2018;55;Adults (35-64);1;M;canada;Accessories;14;8.00;22.00;196.00;112.00;308.00
November;2018;58;Adults (35-64);1;F;canada;Accessories;14;4.00;10.00;84.00;56.00;140.00
November;2018;58;Adults (35-64);1;M;Australia;Clothing;14;7.00;9.00;28.00;98.00;126.00
November;2018;23;Youth (<25);1;M;Australia;Accessories;13;1.00;2.00;13.00;13.00;26.00
November;2018;28;Young Adults (25-34);1;F;Germany;Accessories;12;2.00;5.00;36.00;24.00;60.00
November;2018;29;Young Adults (25-34);1;M;canada;Accessories;12;13.00;35.00;264.00;156.00;420.00
November;2018;31;Young Adults (25-34);1;F;United States;Accessories;12;13.00;35.00;264.00;156.00;420.00
November;2018;35;Adults (35-64);1;M;Australia;Accessories;12;3.00;9.00;72.00;36.00;108.00
November;2018;44;Adults (35-64);1;M;Australia;Accessories;12;2.00;5.00;36.00;24.00;60.00
November;2018;18;Youth (<25);1;F;Australia;Accessories;11;8.00;21.00;143.00;88.00;231.00
November;2018;19;Youth (<25);1;F;Australia;Clothing;11;42.00;54.00;132.00;462.00;594.00
November;2018;23;Youth (<25);1;M;United States;Accessories;11;2.00;5.00;33.00;22.00;55.00
November;2018;30;Young Adults (25-34);1;M;canada;Accessories;11;8.00;22.00;154.00;88.00;242.00
November;2018;31;Young Adults (25-34);1;F;France;Accessories;11;2.00;5.00;33.00;22.00;55.00
November;2018;35;Adults (35-64);1;F;canada;Accessories;11;8.00;22.00;154.00;88.00;242.00
November;2018;44;Adults (35-64);1;F;United States;Accessories;11;8.00;22.00;154.00;88.00;242.00
November;2018;47;Adults (35-64);1;M;Germany;Accessories;11;13.00;35.00;242.00;143.00;385.00
November;2018;19;Youth (<25);1;F;Australia;Accessories;10;2.00;5.00;30.00;20.00;50.00
November;2018;30;Young Adults (25-34);1;M;United Kingdom;Accessories;10;13.00;35.00;220.00;130.00;350.00
November;2018;37;Adults (35-64);1;M;United States;Clothing;10;7.00;9.00;20.00;70.00;90.00
November;2018;22;Youth (<25);1;F;United States;Accessories;9;8.00;21.00;117.00;72.00;189.00
November;2018;39;Adults (35-64);1;F;United States;Accessories;9;8.00;22.00;126.00;72.00;198.00
November;2018;42;Adults (35-64);1;M;United States;Accessories;9;13.00;35.00;198.00;117.00;315.00
November;2018;55;Adults (35-64);1;M;canada;Accessories;9;13.00;35.00;198.00;117.00;315.00
November;2018;19;Youth (<25);1;F;Australia;Accessories;8;2.00;5.00;24.00;16.00;40.00
November;2018;27;Young Adults (25-34);1;F;France;Accessories;8;2.00;5.00;24.00;16.00;40.00
November;2018;33;Young Adults (25-34);1;F;United States;Accessories;8;1.00;2.00;8.00;8.00;16.00
November;2018;41;Adults (35-64);1;F;United States;Accessories;8;13.00;35.00;176.00;104.00;280.00
November;2018;44;Adults (35-64);1;M;Australia;Accessories;8;13.00;35.00;176.00;104.00;280.00
November;2018;47;Adults (35-64);1;M;United Kingdom;Accessories;8;45.00;120.00;600.00;360.00;960.00
November;2018;22;Youth (<25);1;F;United States;Accessories;7;8.00;21.00;91.00;56.00;147.00
November;2018;31;Young Adults (25-34);1;F;United Kingdom;Accessories;7;13.00;35.00;154.00;91.00;245.00
November;2018;33;Young Adults (25-34);1;F;United Kingdom;Accessories;7;1.00;4.00;21.00;7.00;28.00
November;2018;35;Adults (35-64);1;F;canada;Accessories;7;4.00;10.00;42.00;28.00;70.00
November;2018;35;Adults (35-64);1;M;Australia;Clothing;7;7.00;9.00;14.00;49.00;63.00
November;2018;55;Adults (35-64);1;F;United States;Accessories;7;21.00;55.00;238.00;147.00;385.00
November;2018;33;Young Adults (25-34);1;F;United Kingdom;Accessories;6;13.00;35.00;132.00;78.00;210.00
November;2018;33;Young Adults (25-34);1;F;United States;Accessories;6;1.00;2.00;6.00;6.00;12.00
November;2018;33;Young Adults (25-34);1;F;United Kingdom;Accessories;6;1.00;4.00;18.00;6.00;24.00
November;2018;37;Adults (35-64);1;F;canada;Accessories;6;13.00;35.00;132.00;78.00;210.00
November;2018;41;Adults (35-64);1;F;United States;Accessories;6;2.00;5.00;18.00;12.00;30.00
November;2018;51;Adults (35-64);1;F;Australia;Clothing;6;7.00;9.00;12.00;42.00;54.00
November;2018;25;Young Adults (25-34);1;M;Australia;Accessories;5;1.00;4.00;15.00;5.00;20.00
